SentenceId	View	Opinion
014665	自由光	neu
014665	别克	neu
014665	昂科威	neu
014665	Jeep	neg
014659	东南	neg
014652	朗逸	pos
014652	大众	pos
014652	C4世嘉	neu
014650	别克	neu
014650	凯越	neu
014646	凌渡	pos
014645	途安L	pos
014642	一汽丰田	neu
014642	沃尔沃XC90	neu
014642	桑塔纳	neu
014642	马自达6	neu
014642	捷达	neu
014642	丰田花冠	neu
014629	福特野马	pos
014622	朗行	neu
014599	宝马	neu
014596	路虎	neu
014596	保时捷	neu
014593	卡罗拉	neu
014589	昕锐	pos
014589	爱丽舍	pos
014584	蓝鸟	neu
014584	轩逸	neu
014584	天籁	neu
014584	日产	neu
014580	长城C30	neu
014579	途观	neg
014577	A1	neg
014576	本田杰德	neu
014575	天津一汽威志V2	neg
014571	铃木	neg
014566	广汽传祺GA3S	neu
014565	北京绅宝D50	neu
014557	法拉利	neu
014555	途安L	neu
014555	宝马	neu
014552	奥迪	neu
014549	桑塔纳	neu
014541	福特翼博	neg
014538	迈腾	neg
014535	宝马	neu
014533	斯柯达速派	pos
014527	沃尔沃	neu
014527	戴姆勒	neu
014526	捷豹路虎	neu
014521	雪佛兰	neg
014518	XR-V	pos
014515	众泰大迈	neu
014515	大迈X5	neu
014510	速派	pos
014502	Cross Polo	pos
014498	途观	pos
014498	CRV	pos
014497	卡罗拉	pos
014491	昕动	pos
014489	速派	neu
014479	朗逸	pos
014476	哈弗m2	neg
014470	雷诺	neg
014467	Polo	neu
014463	华泰	neu
014457	朗行	pos
014454	铃木吉姆尼	neu
014453	Polo	pos
014451	大众朗逸	pos
014447	福克斯	pos
014445	明锐	neg
014444	桑塔纳	neg
014440	奔驰E400	neu
014440	宝马535	neu
014438	福克斯	pos
014436	君威	pos
014434	北京现代朗动	neg
014429	GS8	pos
014428	雪铁龙	pos
014423	明锐	neu
014421	5系	neu
014420	途安L	pos
014419	斯威	neu
014419	宝马	neu
014416	速派	pos
014415	高尔夫	neu
014414	昕动	neg
014406	启辰晨风	pos
014406	leaf	neu
014402	东风风神H30	neg
014398	大众	pos
014387	众泰	pos
014381	QQ	neg
014378	沃尔沃	neu
014378	福特	neu
014376	一汽奔腾	neu
014376	X80	neu
014376	B70	neu
014376	B90	neu
014372	昕动	pos
014372	上汽大众斯柯达	pos
014370	广汽传祺	neu
014370	GS4	neu
014370	GA8	neu
014370	GM8	neu
014369	迈锐宝XL	pos
014369	博瑞	pos
014369	博越	pos
014368	斯柯达	pos
014366	朗行	pos
014364	哈弗H8	neu
014364	广汽传祺GS4	neu
014364	别克昂科威	neu
014364	比亚迪宋	neu
014360	速派	neu
014360	明锐	neu
014357	长安	neu
014357	上汽	neu
014357	江淮	neu
014357	比亚迪	neu
014357	北汽	neu
014356	奥迪	neu
014355	上海大众帕萨特	neg
014347	广汽传祺	pos
014340	沃尔沃	pos
014340	XC90	neu
014340	S90	neu
014337	昕锐	pos
014337	爱丽舍	pos
014334	大众新POLO	neu
014333	朗逸	pos
014331	宝马	neu
014323	本田	pos
014319	Yeti	pos
014314	长安CS75	neu
014314	长安CS35	neu
014312	英朗	pos
014302	卡宴	pos
014302	保时捷	neu
014298	英朗	neu
014298	凯越	neu
014280	众泰	neu
014279	别克威朗	pos
014278	别克凯越	pos
014276	速腾	neu
014274	福特	pos
014266	奔驰	neu
014266	宝马	neu
014266	奥迪	neu
014265	汉兰达	neu
014265	广汽丰田	neu
014261	朗逸	neu
014252	途观	neu
014246	传祺	pos
014246	GS8	pos
014243	英朗	pos
014243	君越	pos
014242	凯迪拉克	neu
014234	大众	neu
014234	宝马	neu
014231	途观	neu
014231	帕萨特	neu
014231	卡罗拉	neu
014231	哈弗H6	neu
014223	速派	pos
014222	福克斯	neu
014220	北京现代	neu
014219	宝骏310	pos
014214	高尔夫	neu
014210	大众	pos
014204	川汽野马	neg
014198	昕锐	neu
014198	爱丽舍	neu
014195	桑塔纳LS	pos
014194	轩逸	neu
014194	朗逸	neu
014194	卡罗拉	neu
014188	吉利	pos
014188	博越	pos
014186	五菱	neg
014185	标致	neg
014180	锐欧	neu
014180	华骏	neu
014180	东风悦达起亚	neu
014173	Polo GTI	pos
014171	斯柯达	neu
014171	大众	neu
014169	上汽大众	pos
014168	长安	neu
014154	锋驭	pos
014149	上海大众POLO	neg
014148	途安L	pos
014144	雷克萨斯	neu
014143	凌渡	neu
014142	五十铃	neg
014135	铃木锋驭	neu
014133	上汽通用别克	neu
014131	大众凌渡	pos
014128	朗逸	pos
014123	陆虎揽胜	neu
014123	陆虎	neu
014120	昕悦	neu
014120	启悦	neu
014117	思铂睿	pos
014115	帕萨特B1	neu
014101	速派	pos
014101	斯柯达	pos
014097	雪佛兰黑斑羚	neu
014097	雪佛兰Impala	neu
014096	五菱	neu
014089	昕动	pos
014084	保时捷	neg
014076	昂科拉	neu
014072	别克	pos
014069	大众	pos
014068	斯柯达	pos
014065	昂科威	pos
014064	途观	neu
014058	凯迪拉克PHEV	neu
014055	凌派	pos
014055	本田	pos
014053	科鲁兹	pos
014052	途观	pos
014044	卡罗拉	neu
014044	爱丽舍	neu
014042	途安L	pos
014039	凯越	neu
014034	朗逸	neg
014029	路虎神行者2	neg
014023	斯巴鲁森林人	neg
014021	速派	neu
014019	英朗	neu
014019	威朗	neu
014019	凯越	neu
014018	东风雪铁龙C3-XR	neu
014017	广汽讴歌	neu
014012	别克	pos
014010	桑塔纳	neu
014005	标致301	pos
014004	长安CS75	neu
014004	英朗	neu
014004	名图	neu
014004	领动	neu
014004	朗逸	neu
014004	朗动	neu
013999	雷克萨斯	pos
013999	ES240	pos
013997	上汽大众	neu
013997	辉腾	neu
013997	奥迪A6L	neu
013996	帕萨特	neu
013996	迈腾	neu
013996	君越	neu
013994	马自达CX-4	pos
013993	宝马	neg
013992	速派	pos
013992	斯柯达SUPERB	pos
013977	宝来Sportline	pos
013976	现代飞思	neg
013952	西玛	neu
013952	楼兰	neu
013952	东风日产	neu
013947	本田	pos
013939	斯巴鲁森林人	neg
013937	奥迪	neg
013936	途安	pos
013932	宝马	pos
013931	江淮	neu
013931	恒悦	neu
013930	大众	neu
013929	帕萨特	pos
013928	卡曼cayman	pos
013928	博克斯特Boxster	pos
013928	保时捷	pos
013924	劳斯莱斯	pos
013922	凯越	neg
013921	宝马	neg
013921	X3	neg
013915	长安福特	pos
013910	速派	pos
013904	朗逸	neg
013903	路虎	neu
013903	捷豹	neu
013903	F-PACE	neu
013895	荣威e550	neu
013894	朗逸	pos
013890	迈巴赫Exelero	neu
013888	途观	neu
013882	晶锐	pos
013879	奔驰	neu
013879	宝马	neu
013879	奥迪	neu
013877	斯柯达	pos
013874	讴歌	neu
013868	途观	pos
013868	奥迪	pos
013867	翼虎	neu
013867	小三	pos
013867	昂科拉	neu
013864	保时捷	neu
013854	猎豹CS10	pos
013852	明锐	pos
013850	卡罗拉	pos
013850	高尔夫	pos
013849	GX7	pos
013847	途观	pos
013844	帕萨特	neg
013843	大众	neg
013842	广汽传祺	neu
013842	东风风神	neu
013842	东风A9	neu
013842	传祺GA8	neu
013840	明锐	neg
013839	现代i30N	neu
013839	大众GTI	neu
013839	福特福克斯ST	neu
013838	途安	pos
013838	大众	neu
013838	MPV	neu
013837	君越	neg
013835	速腾	neu
013830	途观	pos
013829	昕动	pos
013826	法拉利	neg
013825	马自达阿特兹	neg
013820	科鲁兹	neu
013820	凯越	neu
013811	斯柯达	neu
013808	林肯新Continental	neu
013807	宝骏	pos
013800	速派	pos
013798	速腾	neu
013793	斯柯达	pos
013791	吉利帝豪EC7	neu
013790	朗逸	pos
013783	途安L	pos
013782	大众T3	neu
013780	速派	pos
013778	朗逸	pos
013776	Lamando	neu
013773	速腾	neu
013769	卡罗拉	pos
013761	天津一汽夏利	neg
013753	沃尔沃	neg
013753	特斯拉	neg
013752	翼虎	pos
013748	广汽丰田	neu
013747	广汽传祺GS8	neu
013746	CrossPolo	neu
013745	速派	neu
013745	蒙迪欧	neu
013745	阿特兹	neu
013737	一汽-大众	pos
013737	迈腾	neu
013735	A6L	neg
013732	广汽传祺	neu
013732	GS8	neu
013723	上海大众朗行	neu
013720	途观	neu
013717	雷克萨斯LX570	pos
013712	Cross Polo	neu
013706	别克	pos
013706	HRV	pos
013703	长安铃木羚羊	neg
013699	轩逸	neg
013694	斯柯达	neu
013692	rav4	neu
013691	Polo	neu
013688	速派	pos
013688	迈腾	neu
013687	大众	neu
013686	奇瑞	neg
013678	众泰Z700	pos
013676	长安马自达	neu
013674	Q3	neu
013670	途安L	neu
013669	高尔夫7	neu
013668	宝马	neu
013668	1系	neu
013667	夏朗	pos
013666	英菲尼迪QX30	neu
013665	猎豹	neg
013663	smart	pos
013661	奔驰	pos
013661	奥迪Q5	neu
013661	奥迪A6	neu
013661	奥迪	neu
013661	glk	pos
013655	上海通用别克凯越	neg
013650	上汽通用	neu
013650	君越30H	neu
013650	别克	neu
013649	斯柯达	neu
013639	沃尔沃xc60	neg
013633	逸动XT	pos
013633	帝豪EC7	neg
013633	艾瑞泽5	neg
013630	东风标致	neu
013623	桑塔纳	neu
013615	甲壳虫	pos
013612	凯迪拉克PHEV	neu
013610	奥迪	neg
013609	霸道	neu
013609	捷豹	neu
013609	H9	pos
013602	北京现代	neg
013594	东风风度MX5	pos
013586	一汽-大众	pos
013586	速腾	pos
013586	迈腾	pos
013586	高尔夫	pos
013586	宝来	pos
013586	CC	pos
013585	奥迪	neu
013585	RSQ	neu
013583	M6	pos
013578	桑塔纳	neu
013574	夏利	neu
013574	桑塔纳	neu
013574	捷达	neu
013573	皇冠	neu
013573	菲亚特500	neu
013573	ABB	neu
013573	DS	neu
013568	凯迪拉克	pos
013565	高尔夫	neu
013565	帕萨特	neu
013565	大众	neu
013556	林肯	neu
013556	MKZ	neu
013555	福特翼虎	pos
013554	途观	neg
013548	途安	pos
013547	斯柯达	neu
013547	速派	pos
013543	福克斯	neu
013539	斯柯达晶锐	neu
013538	朗行	pos
013536	凌渡GTS	pos
013536	凌渡	neu
013532	本田	pos
013526	斯柯达	pos
013511	FIT	neu
013510	途安L	pos
013506	途观	pos
013506	奔驰	neu
013506	宝马	neu
013506	奥迪	neu
013506	讴歌	neu
013501	明锐	neg
013496	高尔夫	neu
013495	海马福仕达	neu
013495	海马M8	neu
013495	海马	pos
013494	大众	neu
013493	宝来	neu
013490	沃尔沃	neu
013482	昕锐	neu
013473	野帝	neu
013472	江淮	neu
013471	C2	pos
013458	POLO	pos
013457	斯柯达	neu
013454	沃尔沃XC60	neg
013453	大众朗逸	neu
013451	宝马	neu
013451	X1	neu
013448	君威	neu
013442	吉利	pos
013442	帝豪GS	pos
013442	帝豪	pos
013442	博越	pos
013441	途观	neg
013440	一汽大众	neu
013440	迈腾	neg
013438	长安	neu
013437	奥迪80	pos
013434	上汽大众	neu
013434	途观	pos
013434	Tiguan	neu
013432	凯越	neu
013432	别克	neu
013429	Tiguan	neu
013425	斯柯达Kodiaq	neu
013413	200T	neg
013412	东风日产	neg
013404	大众	neu
013404	奥迪	neu
013400	大众	neu
013398	斯巴鲁力狮	neg
013397	途安L	pos
013396	速派	pos
013395	雨燕	neu
013391	神龙PSV	pos
013387	Tiguan	neu
013381	昕锐	neu
013381	爱丽舍	neu
013374	途观	pos
013370	途安L	pos
013369	斯巴鲁XV	neg
013369	斯巴鲁	neg
013369	森林人	neg
013368	福特	neu
013363	菲亚特	neu
013357	夏利n3	neu
013357	大众polo	neu
013355	凌渡GTS	pos
013355	大众	pos
013350	高尔夫GTI	neu
013350	Polo GTI	neu
013348	别克	neu
013348	英朗	pos
013344	颐达	neu
013340	宝马	pos
013339	奥迪	neu
013332	一汽丰田	neu
013328	宝马	neu
013323	朗逸	neu
013321	林肯	neg
013320	途观	neu
013319	东风风神	pos
013319	A60	pos
013318	途观	pos
013318	博越	neu
013313	斯巴鲁	neg
013313	森林人	neg
013312	广汽丰田	pos
013312	致炫	pos
013306	途观	pos
013306	上汽大众	neu
013305	标致	pos
013305	308	pos
013304	斯巴鲁傲虎	pos
013303	Polo GTI	neu
013302	速派	neu
013302	明锐	neu
013302	马三	pos
013302	朗型	neu
013302	Ds4s	neu
013295	Cross Polo	pos
013293	途观	neu
013293	途安	neu
013293	Yeti	neu
013287	轩逸	pos
013280	奥迪	neu
013280	A3	pos
013271	明锐	pos
013261	大众	pos
013257	朗行	pos
013256	东风标致	neu
013252	速腾	neu
013252	菲翔	neu
013244	上海通用别克	neg
013241	一汽-大众奥迪	neu
013241	奥迪	neu
013239	斯巴鲁森林人	pos
013239	三菱TR4	pos
013239	瑞虎	pos
013239	丰田Hilux SW4	pos
013229	本田XR-V	neu
013227	明锐	pos
013225	速派	neu
013214	一汽-大众	neu
013213	雅阁	pos
013213	帕萨特	neu
013213	蒙迪欧	neu
013213	迈腾	neu
013206	哈飞	neg
013204	日产轩逸	neu
013204	丰田卡罗拉	neu
013204	大众朗逸	neu
013204	别克英朗	neu
013202	北汽幻速	neu
013192	上汽大众	neu
013192	大众Polo	neu
013190	致尚XT	neu
013190	悦翔V3	neu
013190	逸动	neu
013190	奔奔	neu
013190	长安CS35	neu
013187	斯柯达明锐	pos
013184	途安L	pos
013177	A4L	neu
013177	奥迪	neu
013175	凯美瑞	neu
013173	桑塔纳	neu
013169	丰田	neu
013168	东风标致4008	neu
013165	Polo GTi	neu
013163	广汽本田	neu
013155	明锐	pos
013132	宝马	neu
013128	昂科威	neg
013125	五菱宝骏	neu
013122	马六	neu
013122	一汽大众	neu
013122	帕萨特	neu
013122	迈腾	neu
013120	上海通用别克英朗	neg
013118	宝骏310	neu
013116	伊兰特	pos
013116	捷达	neu
013116	爱丽舍	neu
013115	宝来	pos
013111	长城	pos
013110	长安	neu
013107	大众polo	neu
013099	glk	neu
013095	凌渡	pos
013090	速腾	neg
013090	菲翔	pos
013089	速派	neu
013087	速腾	pos
013087	哈佛	neu
013082	凌渡	neu
013079	Yeti	neu
013072	斯柯达	neu
013072	速派	pos
013071	英朗	pos
013064	凌渡	pos
013063	小A	pos
013062	高尔夫	neu
013060	凯越	pos
013057	X6	neg
013056	大众	neg
013055	风云	pos
013054	昂克赛拉	pos
013051	五菱宏光	neu
013051	上汽大众朗逸	neu
013048	科鲁兹	neg
013043	奔驰	neu
013043	奥迪	neu
013039	本田	neu
013039	XRV	pos
013037	轩逸	pos
013037	思域	neu
013037	福睿斯	pos
013033	朗逸	neu
013033	308	pos
013029	大众途安	neu
013013	大众	neu
013013	奥迪	neu
013012	大众	neu
013012	速派	pos
013008	途观	pos
013005	一汽-大众	pos
013004	斯柯达昕锐	neu
013004	东风雪铁龙爱丽舍	neu
013002	朗境	pos
012996	途观	neg
012995	大众	neu
012990	凌渡	neg
012980	速派	pos
012980	斯柯达	pos
012979	途安L	neu
012977	途观	pos
012974	东风风神	pos
012974	A60	pos
012973	本田思铂睿	neu
012973	本田	neu
012963	北京现代	neu
012953	卫士	neu
012953	路虎	neu
012949	宝骏560	neu
012949	宝骏730	neu
012949	宝骏	neu
012947	宝马	neu
012942	雪铁龙c2	neu
012940	奥迪A4	neu
012940	奥迪80	neu
012935	一汽吉林森雅S80	neg
012932	雪佛兰	neu
012927	东风标致	pos
012925	高尔夫	neu
012924	众泰	neu
012916	速腾	pos
012910	途观	pos
012909	途观	pos
012905	马自达	neu
012901	玛莎拉蒂	neg
012900	威朗	neu
012895	吉利	neu
012895	帝豪GS	neu
012895	博越	neu
012886	朗逸	pos
012883	标致	neu
012877	沃尔沃	neg
012876	朗行	pos
012872	沃尔沃S60	neu
012872	V60 Polestar	neu
012872	S90	neu
012870	卡罗拉	neu
012869	启程	pos
012867	途安	pos
012864	雪佛兰迈锐宝XL	neu
012864	通用	neu
012864	凯迪拉克CT6 PHEV	neu
012864	君越混动	neu
012864	别克君越30H	neu
012863	上海大众新朗逸	neg
012862	宝马	neg
012861	桑塔纳Cross	pos
012849	雪铁龙11CV	neu
012848	沃尔沃	neu
012848	通用	neu
012848	福特	neu
012848	大众	neu
012845	桑塔纳	neu
012845	凌渡GTS	neu
012845	PHIDEON辉昂	neu
012845	Cross Santana	neu
012841	途观	pos
012840	雷克萨斯	neu
012840	LEXUS	neu
012839	本田	neu
012837	朗逸	neg
012830	轩逸	pos
012829	明锐	pos
012826	昕动	neu
012821	昕锐	neu
012821	爱丽舍	neu
012819	途安L	pos
012818	进口大众高尔夫	neg
012815	途观	neg
012814	朗行	pos
012813	宝马	neu
012813	X6	neu
012813	X5	neu
012813	X3	neu
012808	斯柯达	neu
012805	Polo	neu
012802	三菱	neu
012802	XM Concept	neu
012800	爱丽舍	neu
012793	捷豹XFL	neu
012793	奇瑞捷豹路虎	neu
012789	长城	neu
012789	长安	neu
012785	嘉旅	pos
012784	途安L	pos
012783	帕萨特	neu
012779	朗境	pos
012775	东风雪铁龙世嘉	neg
012774	宝马	neu
012768	夏朗	neu
012764	东风标致2008	neu
012762	朗逸	neu
012756	帕萨特	neu
012756	迈腾	neu
012755	东风英菲尼迪 Q50L	pos
012739	凯越	neu
012738	嘉年华	neu
012738	丰田致炫	neu
012738	本田飞度	neu
012738	POLO	neu
012726	宝马	neu
012722	致炫	neu
012722	本田飞度	neu
012722	GK5	neu
012720	雪佛兰赛欧	neg
012716	长安	neg
012716	欧力威	neg
012713	五菱宝骏	pos
012711	东风标致206	neg
012709	长安	neu
012707	S5	pos
012704	丰田塞纳	neu
012703	红旗	neu
012698	哈弗H7	pos
012696	大众朗逸	pos
012694	宝马	pos
012686	铃木天语	neg
012685	晶锐	neg
012685	上海大众斯柯达	neg
012683	众泰	neg
012683	奥迪	neu
012680	玛莎拉蒂	neu
012680	RX5	pos
012677	上海大众	neu
012677	帕萨特	neu
012677	大众	neu
012667	雷凌	neg
012664	北京现代	neu
012662	帕萨特	neu
012659	雷凌双擎	neu
012658	雷诺	pos
012657	吉利帝豪GS	pos
012653	迈凯轮	pos
012652	大众尚酷DSG	neg
012642	英菲尼迪	neu
012641	途观	pos
012637	保时捷	neu
012635	高尔夫7	neu
012631	五菱之光	neu
012622	凌渡	neu
012620	索八	pos
012618	途观	neu
012618	帝豪gs	neu
012618	博越	neu
012618	rx5	neu
012617	途安L	pos
012610	远景SUV	neu
012610	RAV4	neu
012610	GX7	pos
012606	大众途安L	neg
012604	Yeti	pos
012602	东风日产	neg
012602	骐达	neg
012597	Yeti	pos
012591	凌渡	pos
012590	QQ	neu
012590	宝马	neu
012590	X5	pos
012587	明锐	neg
012579	哈弗H2	neu
012579	哈弗	neu
012575	CX-4	neu
012575	马自达CX-5	neu
012575	丰田rav4	neu
012575	大众途观	neu
012575	本田crv	neu
012573	东风风神	neu
012573	A60	neu
012573	日产轩逸	neu
012571	悦动	neu
012567	大众辉腾	neu
012562	斯柯达明锐	neu
012560	东风日产	neu
012550	马自达	pos
012542	大众途观	neu
012536	凌渡GTS	neu
012535	昕锐	pos
012535	斯柯达	pos
012534	劲畅	pos
012530	四皇	neu
012530	劳斯莱斯	neu
012530	宾利	neu
012530	宝沃	neu
012530	阿斯顿·马丁	neu
012527	上海大众	pos
012527	凌渡	pos
012526	桑塔纳	neu
012526	捷达	neu
012526	红旗	neu
012526	伏尔加	neu
012522	明锐	neg
012520	Lamando凌渡	neu
012519	福克斯	pos
012518	北汽	pos
012512	大众	pos
012512	PHIDEON辉昂	pos
012508	斯柯达昕锐	pos
012507	别克新昂科拉	neu
012505	途安L	neu
012492	雅阁	neu
012492	雪铁龙C5	pos
012492	天籁	neu
012492	帕萨特	neu
012492	蒙迪欧	neu
012492	君威	neu
012488	标致	pos
012485	威朗轿跑	neu
012485	通用	neu
012484	阿特兹	neg
012484	一汽马自达	neg
012478	宝马	neu
012472	索纳塔八	neu
012472	朗逸	neu
012472	C5	neu
012460	凌渡	pos
012458	上汽通用	neu
012458	凯越	neu
012456	途观	neu
012444	长安之星	neu
012440	英菲尼迪	pos
012438	速派	neu
012434	桑塔纳	neu
012432	科鲁兹	neu
012430	速派	pos
012428	大众	neu
012423	风骏6	pos
012422	英朗	neu
012421	途观	neu
012412	凯迪拉克ATS-L	neu
012412	CT6 PHEV	neu
012412	CT6	neu
012410	迈腾	neu
012409	途安L	neu
012404	丰田卡罗拉	pos
012403	明锐	pos
012400	本田	neu
012394	夏朗	pos
012390	上汽大众	pos
012390	途观	pos
012389	雪佛兰创酷	neg
012388	荣威RX5	neu
012385	凌渡GTS	pos
012381	途观	neu
012380	羚羊	neu
012378	宝马	pos
012376	途观	neu
012374	斯柯达速派	neu
012373	比亚迪	neu
012368	奥迪	neu
012367	斯柯达	neu
012366	凌渡GTS	pos
012363	明锐	pos
012361	三菱	neu
012361	众泰	neu
012361	大迈X5	pos
012356	奥迪	neu
012355	北京奔驰	neu
012355	E级	neu
012352	东风标致308	neg
012350	昕锐	pos
012344	花冠	neu
012344	丰田	neu
012340	君越	neu
012340	别克	neu
012337	轩逸	pos
012337	朗逸	pos
012337	卡罗拉	pos
012337	捷达	pos
012336	别克	neu
012333	雷克萨斯	neu
012331	宝马S 1000 RR	neu
012330	大众凌渡	neu
012328	丰田	neu
012325	帕萨特	neu
012325	辉腾	neu
012325	大众	neu
012322	明锐	neu
012320	小C	neu
012317	途观	neu
012307	东风日产	neu
012307	逍客	neu
012307	奇骏	neu
012304	法拉利	neg
012292	长安欧力威	neg
012288	福克斯	neu
012287	迈腾	pos
012287	大众新辉腾	neu
012286	凯迪拉克	neu
012286	PHEV	neu
012285	大众	neu
012279	朗行	neg
012278	英菲尼迪ESQ	neu
012264	迈腾	pos
012262	特斯拉Model S	neg
012262	特斯拉	neg
012258	东风标致408	neg
012251	本田雅阁	neu
012251	天籁	neu
012251	迈腾	neu
012249	途观	pos
012241	朗行	neu
012236	日产	neu
012236	雷诺	neu
012235	大众	pos
012229	广汽本田冠道	pos
012227	速派	pos
012227	斯柯达	pos
012225	福克斯	neu
012224	速腾	pos
012224	迈腾	pos
012224	捷达	pos
012224	高尔夫	pos
012224	宝来	pos
012224	奥迪A4L	pos
012224	Q5	pos
012224	Q3	pos
012224	A6L	pos
012223	昕动	pos
012222	雪佛兰创酷	neg
012218	丰田赛纳	pos
012212	长安马自达	pos
012211	夏朗	pos
012208	速派	pos
012207	江淮	neu
012207	吉利	neu
012207	比亚迪	neu
012204	沃尔沃	neu
012200	斯柯达	neu
012200	明锐	neu
012200	高尔夫	neu
012200	大众	neu
012200	奥迪	neu
012198	吉利	neg
012191	雷凌	neu
012191	卡罗拉	neu
